name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-01-06T11:00:00,-6.8,-6.8,-10,77.81,0.547,100,snow,0.03,0.09,,0,0,1025.3,100,0.5,106,0.4,1,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T12:00:00,-6.6,-10.3,-11,71.11,0.22,100,snow,0.03,0.12,27.7,7.4,230,1024.1,100,1.3,102.3,0.4,1,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T13:00:00,-6.3,-10.5,-10.5,72.16,0.08,100,snow,0.03,0.16,,9,240,1022,100,3.3,90.3,0.3,1,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T14:00:00,-6.1,-11.7,-11.7,64.55,0,0,,0.03,0.19,,13.8,261,1021,100,5.7,56.1,0.2,1,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T15:00:00,-5.8,-5.8,-11,66.55,0,0,,0.03,0.22,,0,0,1020,100,9.4,24,0.1,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T16:00:00,-6,-9.6,-11.1,67.03,0,0,,0.03,0.25,,7.4,341,1020.1,100,11.1,2.5,0,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T17:00:00,-6,-10,-10.5,70.7,0,0,,0.03,0.28,,8.5,310,1019.7,100,7.3,0,0,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T18:00:00,-6,-6,-11,67.74,0,0,,0.03,0.31,,2,0,1019.5,88.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T19:00:00,-6.1,-10.7,-11.5,65.76,0,0,,0.03,0.34,,10.3,289,1018.9,13.4,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T20:00:00,-6.1,-11.7,-11.1,67.71,0,0,,0.03,0.37,,13.9,260,1019.1,78.4,14.5,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T21:00:00,-6,-10.6,-10.6,69.74,0,0,,0.03,0.4,38.9,10.4,250,1018.9,23.8,14.5,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T22:00:00,-6.1,-13.7,-10.6,70.46,0,0,,0.03,0.44,,24.1,260,1018.7,13.4,14.5,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T23:00:00,-6,-11.8,-10.5,70.7,0,0,,0.03,0.47,27.7,14.8,285,1017.5,7.2,13.8,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T00:00:00,-6.5,-10.9,-11,70.38,0,0,,0.03,0.5,,9.4,310,1016.5,7.2,14.5,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T01:00:00,-6.5,-10.9,-11.6,66.91,0,0,,0.03,0.53,,9.5,265,1016.3,23.8,14.5,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T02:00:00,-6.5,-13.1,-12.3,63.4,0,0,,0.03,0.56,33.5,18.4,270,1016.6,23.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T03:00:00,-6.5,-12.6,-12.9,60.39,0,0,,0.03,0.59,38.9,15.6,250,1016.2,26.7,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T04:00:00,-6,-11.6,-12.9,58.12,0,0,,0.03,0.62,31.7,14.1,260,1014.6,60.4,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T05:00:00,-5.6,-11.3,-12.1,60.17,0,0,,0.03,0.65,,14.8,252,1013.5,88.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T06:00:00,-6,-11.4,-12,62.54,0,0,,0.03,0.68,,13.2,279,1013.1,43.6,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T07:00:00,-6.1,-11,-11.8,64.37,0,0,,0.03,0.72,30.2,11,273,1013.4,23.8,16,11.7,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T08:00:00,-6,-13.7,-13.2,57.04,0,0,,0.03,0.75,42,25.3,290,1014,13.4,16,83.9,0.3,1,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T09:00:00,-6,-14.1,-14.5,50.92,0,0,,0,0.72,51.4,28.3,293,1014.4,13.4,16,180.5,0.6,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T10:00:00,-5.5,-13.3,-15.3,45.94,0,0,,0,0.68,48.2,27.9,280,1014.4,13.4,16,250.1,0.9,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T11:00:00,-4.8,-12.2,-16.2,40.57,0,0,,0,0.65,53.3,25.8,287,1013.9,33.2,16,322.3,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T12:00:00,-5,-12.8,-16.9,38.73,0,0,,0,0.62,52,28.4,285,1013.2,78.4,16,348.5,1.3,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T13:00:00,-5.6,-12.2,-13.6,53.39,0,0,,0,0.59,52.7,19.4,283,1013.5,88.8,16,333.9,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T14:00:00,-5,-12.7,-14,49.4,0,0,,0,0.56,49.7,27.9,290,1013.8,88.8,15.2,222.8,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T15:00:00,-5.2,-12.1,-16.2,41.62,0,0,,0,0.53,47.8,22.4,287,1015,43.6,15.2,113.9,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T16:00:00,-6,-14.2,-17.5,39.7,0,0,,0,0.5,50.8,29.3,310,1016.5,88.8,16,11.7,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T17:00:00,-7,-15.7,-22.9,27.11,0,0,,0,0.47,57,31.1,293,1018.2,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T18:00:00,-8.3,-17.5,-21.9,32.58,0,0,,0,0.44,56.6,31.9,307,1020.2,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T19:00:00,-9.3,-17.8,-22.2,34.27,0,0,,0,0.4,49.4,24.3,313,1021.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T20:00:00,-11,-21.5,-23.8,34.03,0,0,,0,0.37,54.3,34.9,310,1022.7,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T21:00:00,-11.6,-21.3,-23.1,38.04,0,0,,0,0.34,44.8,27.7,310,1023.7,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T22:00:00,-12,-21.8,-22.6,41.22,0,0,,0,0.31,49,27.7,305,1024.2,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-07T23:00:00,-12.1,-21.6,-22.9,40.58,0,0,,0,0.28,57.1,25.4,310,1024.2,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T00:00:00,-12.6,-21.5,-23.4,40.28,0,0,,0,0.25,42.3,22,317,1025.2,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T01:00:00,-12.6,-21.1,-23.4,40.28,0,0,,0,0.22,44.6,19.8,303,1026,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T02:00:00,-13.2,-22.4,-23.5,41.58,0,0,,0,0.19,48.7,22.9,313,1026.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T03:00:00,-13,-22.3,-23.4,41.49,0,0,,0,0.16,41.8,23.8,310,1026.8,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T04:00:00,-13.3,-21.2,-22.5,45.9,0,0,,0,0.12,38.5,16.6,295,1027,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T05:00:00,-13.2,-22.3,-22.3,46.12,0,0,,0,0.09,31.7,22.3,285,1027.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T06:00:00,-12.8,-20.9,-21.8,47.03,0,0,,0,0.06,37.1,17.7,300,1028.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T07:00:00,-12.6,-20.6,-21.8,46.38,0,0,,0,0.03,33.5,17.4,273,1029.4,0,16,32.3,0.1,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T08:00:00,-12.6,-19.6,-20.9,49.94,0,0,,0,0,37.1,13.8,260,1030.1,7.2,16,167.7,0.6,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T09:00:00,-11.6,-18.9,-19.8,50.68,0,0,,0.06,0.06,35.3,15.6,272,1030.6,7.2,16,319.6,1.2,3,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T10:00:00,-10.6,-18.1,-19.3,49.21,0,0,,0.01,0.07,30.7,17.3,275,1030.4,7.2,16,427.3,1.5,4,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T11:00:00,-9,-14.9,-18.9,44.53,0,0,,0.01,0.07,,13,260,1029.7,7.2,16,483.4,1.7,5,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T12:00:00,-7.9,-15.6,-18.9,41.01,0,0,,0.01,0.08,,22.3,260,1028.3,7.2,16,483.6,1.7,5,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T13:00:00,-6.8,-12.3,-18.3,39.52,0,0,,0.01,0.09,37.1,13.1,273,1027.6,7.2,16,424.4,1.5,4,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T14:00:00,-6.6,-12.7,-18.2,39.56,0,0,,0.01,0.09,,15.5,257,1027.5,7.2,16,306,1.1,3,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T15:00:00,-6.6,-12.4,-18.3,39.12,0,0,,0.01,0.1,35.3,14.1,245,1027.5,13.4,16,152.5,0.5,2,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T16:00:00,-6.6,-11.4,-17.8,40.81,0,0,,0.01,0.11,31.7,10.4,260,1027.2,23.8,16,17.8,0.1,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T17:00:00,-7.1,-12.7,-18,41.66,0,0,,0.01,0.11,,13.1,250,1026.9,23.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T18:00:00,-7.6,-14.1,-17.2,46.18,0,0,,0.01,0.12,,16.6,230,1026.8,23.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T19:00:00,-7.8,-14.6,-18.2,43.2,0,0,,0.01,0.13,27.7,17.6,245,1027,13.4,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T20:00:00,-8.3,-15.7,-18.7,42.77,0,0,,0.01,0.13,27.7,19.9,257,1026.9,13.4,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T21:00:00,-8.7,-15.7,-19.4,41.74,0,0,,0.01,0.14,33.1,17.6,250,1026.3,23.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T22:00:00,-8.3,-15.3,-19.3,40.89,0,0,,0.01,0.15,36.1,18.1,247,1025.7,23.8,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-08T23:00:00,-7.9,-13.5,-18.3,43.16,0,0,,0.01,0.15,,12.3,210,1024.7,26.7,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T00:00:00,-7.3,-13.2,-17.4,44.54,0,0,,0.01,0.16,38,14.3,210,1023,26.7,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T01:00:00,-6.6,-12.6,-16.6,44.91,0,0,,0.01,0.17,37.1,15,225,1022.1,46.6,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T02:00:00,-5.8,-12.2,-15,48.17,0,0,,0.01,0.17,37.1,18.2,207,1020.5,26.7,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T03:00:00,-5.2,-13.1,-13.8,50.6,0,0,,0.01,0.18,43.7,29.5,200,1018.6,26.7,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T04:00:00,-4.5,-8.5,-13.3,50.4,0,0,,0.01,0.19,,9.4,200,1016.9,97,16,0,0,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T05:00:00,-3.8,-9.3,-13.4,47.33,0,0,,0.01,0.19,28.8,15.7,227,1015.8,91.8,16,0,0,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T06:00:00,-3.8,-11,-13.8,45.78,0,0,,0.01,0.2,38.9,25.9,239,1015.7,100,16,0,0,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T07:00:00,-4.2,-11.7,-11.4,57.26,0,0,,0.01,0.21,44.6,27.7,220,1015.8,100,2,16.6,0.1,0,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T08:00:00,-5,-9.7,-8,79.62,0.972,100,snow,0.01,0.21,33.7,11.5,230,1016.8,100,1,103.2,0.4,1,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T09:00:00,-4.8,-11.3,-8,78.56,0.942,100,snow,0.02,0.24,35.3,19.9,257,1017.4,100,2,132.3,0.5,1,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T10:00:00,-3.8,-9.9,-8.7,69.02,0,0,,0.02,0.26,33.5,18.9,252,1017.6,100,11.6,193.3,0.7,2,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T11:00:00,-3.3,-7.6,-9.8,60.58,0,0,,0.02,0.29,30.7,11.5,240,1016.9,97,16,247.4,0.9,2,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T12:00:00,-1.7,-6.9,-11,48.85,0,0,,0.02,0.31,33.5,17.3,275,1015.9,23.8,16,271.3,1,3,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T13:00:00,-0.6,-5.6,-11.9,42.37,0,0,,0.02,0.33,37.3,17.4,275,1015.4,98.9,16,264.4,1,3,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T14:00:00,0.5,-3.5,-12.5,37.2,0,0,,0.02,0.36,46.4,13.4,280,1015.5,78.4,16,232.4,0.8,2,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T15:00:00,0,-4.9,-12.6,38.11,0,0,,0.02,0.38,47.1,18,273,1016.1,78.4,16,113.6,0.4,1,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T16:00:00,0,-4.7,-12.4,38.94,0,0,,0.02,0.41,37,16.4,285,1016.9,50,16,15.1,0.1,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T17:00:00,-0.6,-5.8,-12.8,39.38,0,0,,0.02,0.43,36.7,18.4,253,1017.7,50,16,0,0,0,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T18:00:00,-0.8,-4.8,-12,42.33,0,0,,0.02,0.46,36.7,12.5,270,1018.6,7.2,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T19:00:00,-1.2,-7.5,-13.2,39.65,0,0,,0.02,0.48,42.5,25.9,260,1019.7,7.2,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T20:00:00,-1.7,-7.4,-12.5,43.43,0,0,,0.02,0.51,40.5,20.9,277,1020.8,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T21:00:00,-2.8,-10.1,-14.7,39.46,0,0,,0.02,0.53,37.8,29.7,282,1021.4,7.2,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T22:00:00,-3.3,-10.9,-16.5,35.24,0,0,,0.02,0.55,48.2,31.7,250,1022.1,7.2,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-09T23:00:00,-3.8,-8.7,-17.1,35.11,0,0,,0.02,0.58,30.7,13.1,285,1022.5,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T00:00:00,-4.8,-11.3,-17.1,37.8,0,0,,0.02,0.6,36.2,19.9,285,1023,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T01:00:00,-5,-10.9,-17.2,37.79,0,0,,0.02,0.63,35.3,16.8,280,1023.8,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T02:00:00,-5.6,-11.7,-16.9,40.66,0,0,,0.02,0.65,38.9,16.4,285,1024.7,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T03:00:00,-6.5,-12.3,-17.1,42.96,0,0,,0.02,0.68,40.7,14.5,290,1025.7,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T04:00:00,-6.6,-13.1,-17.4,42.35,0,0,,0.02,0.7,35,17.3,290,1026.1,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T05:00:00,-7.1,-13.6,-16.9,45.61,0,0,,0.02,0.73,37.1,16.9,290,1026.6,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T06:00:00,-7.8,-14.7,-17.5,45.72,0,0,,0.02,0.75,32.2,18.1,278,1027.7,0,16,0,0,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T07:00:00,-8.3,-15.3,-18,45.5,0,0,,0.02,0.77,46.4,18.2,280,1028.7,0,16,35.8,0.1,0,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T08:00:00,-8.7,-16.2,-18.4,45.26,0,0,,0.02,0.8,31.5,19.9,278,1030,7.2,16,190.2,0.7,2,,Clear,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T09:00:00,-8.7,-14.6,-18.4,45.26,0,0,,0,0.63,38.9,12.8,302,1031.5,0,16,343.4,1.2,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T10:00:00,-8.2,-14.8,-19,41.5,0,0,,0,0.62,30.6,16.4,293,1032.2,0,16,454.9,1.6,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T11:00:00,-7.6,-14.6,-19.5,37.86,0,0,,0,0.61,32.5,18.7,305,1032.4,0,16,512,1.8,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T12:00:00,-7.1,-13.3,-19.7,36.01,0,0,,0,0.6,29.5,15.2,297,1031.8,0,16,507.5,1.8,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T13:00:00,-6.6,-13.4,-19.3,36.03,0,0,,0,0.59,29.5,19.1,267,1031.5,0,16,441.5,1.6,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T14:00:00,-5.6,-11.3,-18.5,35.75,0,0,,0,0.59,31.7,14.6,270,1031,0,16,322.1,1.2,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T15:00:00,-5,-8.7,-18.5,34.06,0,0,,0,0.58,27.7,8.4,300,1031.6,0,16,164,0.6,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T16:00:00,-5.2,-9.7,-18.9,33.23,0,0,,0,0.57,,10.8,250,1031.7,0,16,20.7,0.1,0,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T17:00:00,-5.6,-11.5,-19,34.05,0,0,,0,0.56,29.5,15.5,282,1031.8,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T18:00:00,-6.1,-13.4,-18.7,36.27,0,0,,0,0.55,,22.3,270,1032.6,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T19:00:00,-6.5,-11.5,-18.3,38.72,0,0,,0,0.54,,11.3,260,1032.8,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T20:00:00,-6.6,-13,-18.7,37.68,0,0,,0,0.53,37.1,17,245,1033.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T21:00:00,-6.6,-12.8,-18.3,39.12,0,0,,0,0.52,32.2,15.9,255,1034.6,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T22:00:00,-7.1,-13,-17.9,41.93,0,0,,0,0.52,,14.1,250,1035.4,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-10T23:00:00,-7.1,-13,-18.2,41.11,0,0,,0,0.51,,13.9,233,1035.7,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T00:00:00,-7.1,-13.6,-18.2,41.11,0,0,,0,0.5,27.7,16.8,245,1035.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T01:00:00,-7.6,-12.9,-18.3,42.15,0,0,,0,0.49,,11.8,230,1035.6,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T02:00:00,-7.1,-10.9,-18.2,41.11,0,0,,0,0.48,,7.4,240,1036.1,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T03:00:00,-6.6,-11.9,-17.9,40.35,0,0,,0,0.47,,12.3,186,1036.7,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T04:00:00,-6.5,-12.2,-18.2,39.16,0,0,,0,0.46,,13.9,277,1036.5,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T05:00:00,-6.5,-10.6,-18.3,38.72,0,0,,0,0.45,,8.5,273,1036.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T06:00:00,-6.1,-10.4,-18.3,37.65,0,0,,0,0.45,,9.4,251,1037.4,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T07:00:00,-5.6,-9.4,-18.2,36.66,0,0,,0,0.44,,8,265,1037.9,23.8,16,33.8,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T08:00:00,-5.5,-8.7,-18.2,36.18,0,0,,0,0.43,,6.9,279,1038,23.8,16,186.1,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T09:00:00,-4.2,-4.2,-17.5,34.81,0,0,,0.37,0.8,,0,0,1038.7,23.8,16,336.6,1.2,3,,Partially cloudy,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T10:00:00,-3.1,-6.8,-17.1,33.13,0,0,,0,0.77,,9.5,200,1038.8,97,16,447.8,1.6,4,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T11:00:00,-2.3,-6.7,-15.7,35.24,0,0,,0,0.75,,12.6,247,1038.1,97,16,498.8,1.8,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T12:00:00,-1.3,-4.6,-14.2,36.74,0,0,,0,0.72,,9.4,257,1036.8,97,16,489.8,1.8,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T13:00:00,-0.6,-4.4,-12.9,38.96,0,0,,0,0.7,,11.3,227,1035.5,97,16,426.9,1.5,4,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T14:00:00,0.5,-3.4,-12.1,38.22,0,0,,0,0.67,,12.8,170,1034.8,97,16,312.1,1.1,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T15:00:00,2.1,-1.9,-12.1,34.07,0,0,,0,0.65,25.9,15.2,241,1034.4,88.8,16,143,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T16:00:00,2.7,-0.1,-12,33.16,0,0,,0,0.63,,9.9,200,1034.1,23.8,16,18,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T17:00:00,2.7,-1.5,-11.8,33.61,0,0,,0,0.6,33.5,17.4,235,1033.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T18:00:00,2.7,-0.3,-11.1,35.36,0,0,,0,0.58,31.7,10.8,220,1034.4,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T19:00:00,2.7,-0.9,-12.3,32.19,0,0,,0,0.55,25.9,13.9,249,1034.7,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
